AAY47867.1	A0A0H2X5Y3
AAY47868.1	A0A0H2X4K4
AAY47869.1	A0A0H2X5T1
AAY47870.1	A0A0H2X403
AAY47871.1	A0A0H2X497
AAY47872.1	A0A0H2X5Y6
AAY47873.1	A0A0H2X4K8
AAY47874.1	A0A0H2X5T6
AAY47875.1	A0A0H2X407
AAY47876.1	A0A0H2X498
AAY47877.1	Q4UYJ6
AAY47878.1	A0A0H2X5Z3
AAY47879.1	A0A0H2X4L3
AAY47880.1	A0A0H2X5U3
AAY47881.1	A0A0H2X412
AAY47882.1	A0A0H2X4A0
AAY47883.1	A0A0H2X5Z8
AAY47884.1	A0A0H2X4L7
AAY47885.1	A0A0H2X5U8
AAY47886.1	A0A0H2X415
AAY47887.1	A0A0H2X4A4
AAY47888.1	A0A0H2X606
AAY47889.1	A0A0H2X4M2
AAY47890.1	A0A0H2X5V4
AAY47891.1	A0A0H2X417
AAY47892.1	A0A0H2X4A7
AAY47893.1	A0A0H2X611
AAY47894.1	A0A0H2X4M7
AAY47895.1	Q4UYH8
AAY47896.1	A0A0H2X5W0
AAY47897.1	A0A0H2X421
AAY47898.1	A0A0H2X4B1
AAY47899.1	A0A0H2X616
AAY47900.1	A0A0H2X4N2
AAY47901.1	A0A0H2X5W5
AAY47902.1	A0A0H2X424
AAY47903.1	A0A0H2X4B5
AAY47904.1	A0A0H2X621
AAY47905.1	A0A0H2X4N6
AAY47906.1	A0A0H2X5X1
AAY47907.1	A0A0H2X428
AAY47908.1	Q4UYG5
AAY47909.1	Q4UYG4
AAY47910.1	A0A0H2X4B9
AAY47911.1	Q4UYG2
AAY47912.1	Q4UYG1
AAY47913.1	A0A0H2X627
AAY47914.1	A0A0H2X4P1
AAY47915.1	A0A0H2X5X6
AAY47916.1	Q4UYF7
AAY47917.1	A0A0H2X432
AAY47918.1	A0A0H2X4C4
AAY47919.1	A0A0H2X631
AAY47920.1	A0A0H2X4P6
AAY47921.1	Q4UYF2
AAY47922.1	A0A0H2X5Y4
AAY47923.1	A0A0H2X435
AAY47924.1	A0A0H2X4C7
AAY47925.1	A0A0H2X638
AAY47926.1	A0A0H2X4Q0
AAY47927.1	A0A0H2X5Z0
AAY47928.1	A0A0H2X441
AAY47929.1	A0A0H2X4D2
AAY47930.1	A0A0H2X641
AAY47931.1	A0A0H2X4Q5
AAY47932.1	A0A0H2X5Z5
AAY47933.1	A0A0H2X444
AAY47626.1,AAY47934.1	A0A0H2X3A7
AAY47935.1	A0A0H2X646
AAY47936.1	A0A0H2X4R0
AAY47937.1	A0A0H2X5Z9
AAY47938.1	A0A0H2X449
AAY47939.1	A0A0H2X4E1
AAY47940.1	A0A0H2X650
AAY47941.1	A0A0H2X4R3
AAY47942.1	A0A0H2X605
AAY47944.1	A0A0H2X4E6
AAY47945.1	A0A0H2X655
AAY47946.1	A0A0H2X4R7
AAY47947.1	Q4UYC6
AAY47948.1	A0A0H2X612
AAY47949.1	A0A0H2X456
AAY47950.1	A0A0H2X4F0
AAY47951.1	A0A0H2X659
AAY47952.1	A0A0H2X4S2
AAY47953.1	A0A0H2X617
AAY47954.1	A0A0H2X459
AAY47955.1	A0A0H2X4F5
AAY47956.1	A0A0H2X665
AAY47957.1	A0A0H2X4S7
AAY47958.1	A0A0H2X623
AAY47959.1	A0A0H2X463
AAY47960.1	A0A0H2X4G0
AAY47961.1	A0A0H2X672
AAY47962.1	A0A0H2X4T3
AAY47963.1	A0A0H2X628
AAY47964.1	A0A0H2X468
AAY47965.1	A0A0H2X4G5
AAY47966.1	Q4UYA7
AAY47967.1	A0A0H2X675
AAY47968.1	A0A0H2X4T8
AAY47969.1	Q4UYA4
AAY47970.1	A0A0H2X632
AAY47971.1	A0A0H2X470
AAY47972.1	A0A0H2X4H0
AAY47973.1	Q4UYA0
AAY47974.1	A0A0H2X681
AAY47975.1	A0A0H2X4U3
AAY47976.1	A0A0H2X637
AAY47977.1	A0A0H2X475
AAY47978.1	Q4UY95
AAY47979.1	A0A0H2X4H5
AAY47981.1	A0A0H2X4U8
AAY47982.1	A0A0H2X643
AAY47983.1	A0A0H2X479
AAY47984.1	A0A0H2X4I1
AAY47985.1	A0A0H2X689
AAY47986.1	A0A0H2X4V3
AAY47987.1	A0A0H2X647
AAY47988.1	A0A0H2X484
AAY47989.1	A0A0H2X4I6
AAY47990.1	A0A0H2X696
AAY47991.1	A0A0H2X4V8
AAY47992.1	A0A0H2X652
AAY47993.1	A0A0H2X488
AAY47994.1	A0A0H2X4J2
AAY47995.1	A0A0H2X6A1
AAY47996.1	A0A0H2X4W3
AAY47997.1	A0A0H2X658
AAY47998.1	A0A0H2X491
AAY47999.1	A0A0H2X4J7
AAY48001.1	A0A0H2X4W8
AAY48002.1	A0A0H2X663
AAY48003.1	A0A0H2X496
AAY48004.1	A0A0H2X4K3
AAY48005.1	A0A0H2X6A9
AAY48006.1	A0A0H2X4X3
AAY48007.1	A0A0H2X668
AAY48008.1	A0A0H2X499
AAY48009.1	A0A0H2X4K9
AAY48010.1	A0A0H2X6B2
AAY48011.1	A0A0H2X4X8
AAY48012.1	A0A0H2X673
AAY48013.1	A0A0H2X4A1
AAY48014.1	A0A0H2X4L4
AAY48015.1	A0A0H2X6B7
AAY48016.1	A0A0H2X4Y4
AAY48017.1	A0A0H2X674
AAY48018.1	A0A0H2X4A5
AAY48019.1	Q4UY54
AAY48020.1	A0A0H2X4L9
AAY48021.1	A0A0H2X6C2
AAY48022.1	A0A0H2X4Y9
AAY48023.1	A0A0H2X679
AAY48024.1	A0A0H2X4A8
AAY48025.1	A0A0H2X4M5
AAY48026.1	A0A0H2X6C7
AAY48027.1	A0A0H2X4Z3
AAY48028.1	Q4UY45
AAY48029.1	A0A0H2X685
AAY48030.1	A0A0H2X4B2
AAY48031.1	Q4UY42
AAY48032.1	Q4UY41
AAY48033.1	A0A0H2X4N0
AAY48034.1	Q4UY39
AAY48035.1	A0A0H2X6D2
AAY48036.1	Q4UY37
AAY48037.1	A0A0H2X4Z9
AAY48038.1	A0A0H2X692
AAY48039.1	A0A0H2X4B6
AAY48040.1	Q4UY33
AAY48041.1	A0A0H2X4N5
AAY47980.1,AAY48042.1	A0A0H2X684
AAY48043.1	A0A0H2X504
AAY48044.1	A0A0H2X694
AAY48045.1	A0A0H2X4C0
AAY48046.1	A0A0H2X4P0
AAY48047.1	A0A0H2X6E0
AAY48048.1	A0A0H2X509
AAY48049.1	A0A0H2X6A0
AAY48050.1	Q4UY23
AAY48051.1	A0A0H2X4C3
AAY48052.1	A0A0H2X4P5
AAY48053.1	A0A0H2X6E5
AAY48054.1	A0A0H2X514
AAY48055.1	A0A0H2X6A5
AAY48056.1	A0A0H2X4C9
AAY48057.1	A0A0H2X4Q1
AAY48058.1	A0A0H2X6E9
AAY48059.1	A0A0H2X519
AAY48061.1	A0A0H2X4D3
AAY48060.1	A0A0H2X6B0
AAY48062.1	A0A0H2X4Q7
AAY48063.1	A0A0H2X6F4
AAY48064.1	Q4UY09
AAY48065.1	Q4UY08
AAY48066.1	A0A0H2X524
AAY48067.1	Q4UY06
AAY48068.1	A0A0H2X6B5
AAY48069.1	A0A0H2X4D8
AAY48070.1	A0A0H2X4R2
AAY48071.1	A0A0H2X6G0
AAY48072.1	A0A0H2X526
AAY48073.1	A0A0H2X6C1
AAY48074.1	A0A0H2X4E3
AAY48075.1	A0A0H2X4R9
AAY48076.1	A0A0H2X6G4
AAY48077.1	A0A0H2X531
AAY48078.1	A0A0H2X6C5
AAY48079.1	A0A0H2X4F1
AAY48080.1	A0A0H2X4S3
AAY48081.1	A0A0H2X6H0
AAY48082.1	A0A0H2X536
AAY48083.1	Q4UXZ0
AAY48084.1	A0A0H2X6D0
AAY48085.1	A0A0H2X4F6
AAY48086.1	A0A0H2X4S8
AAY48087.1	A0A0H2X6H5
AAY48088.1	Q4UXY5
AAY48089.1	Q4UXY4
AAY48090.1	A0A0H2X544
AAY48091.1	A0A0H2X6D5
AAY48092.1	A0A0H2X4G1
AAY48093.1	A0A0H2X4T2
AAY48094.1	A0A0H2X6I0
AAY48095.1	A0A0H2X546
AAY48096.1	A0A0H2X6E1
AAY48097.1	A0A0H2X4G6
AAY48098.1	A0A0H2X4T7
AAY48100.1	A0A0H2X550
AAY48101.1	A0A0H2X6E4
AAY48102.1	A0A0H2X4H4
AAY48103.1	A0A0H2X4U2
AAY48104.1	A0A0H2X6I7
AAY48105.1	A0A0H2X554
AAY48106.1	A0A0H2X6F0
AAY48107.1	A0A0H2X4H9
AAY48108.1	A0A0H2X4U6
AAY48109.1	A0A0H2X6J2
AAY48110.1	A0A0H2X558
AAY48111.1	A0A0H2X6F5
AAY48112.1	A0A0H2X4I4
AAY48113.1	A0A0H2X4V1
AAY48114.1	A0A0H2X6J7
AAY48115.1	A0A0H2X562
AAY48116.1	A0A0H2X6F9
AAY48117.1	A0A0H2X4I9
AAY48118.1	Q4UXV5
AAY48119.1	A0A0H2X4V6
AAY48120.1	A0A0H2X6K1
AAY48121.1	A0A0H2X566
AAY48122.1	A0A0H2X6G5
AAY48123.1	A0A0H2X4J4
AAY48124.1	A0A0H2X4W1
AAY48125.1	Q4UXU8
AAY48126.1	A0A0H2X6K6
AAY48127.1	A0A0H2X570
AAY48128.1	A0A0H2X6G8
AAY48129.1	A0A0H2X4J8
AAY48130.1	A0A0H2X4W6
AAY48131.1	A0A0H2X6L0
AAY48132.1	A0A0H2X574
AAY48133.1	Q4UXU0
AAY48134.1	A0A0H2X6H4
AAY48135.1	A0A0H2X4K2
AAY48136.1	A0A0H2X4X2
AAY48137.1	A0A0H2X6L3
AAY48138.1	A0A0H2X578
AAY48139.1	A0A0H2X6H9
AAY48140.1	A0A0H2X4K7
AAY48141.1	A0A0H2X4X7
AAY48142.1	A0A0H2X6L7
AAY48143.1	A0A0H2X583
AAY48144.1	A0A0H2X6I2
AAY48145.1	A0A0H2X4L2
AAY48146.1	A0A0H2X4Y2
AAY48147.1	A0A0H2X6L9
AAY48148.1	A0A0H2X588
AAY48149.1	A0A0H2X6I8
AAY48150.1	A0A0H2X4L8
AAY48151.1	A0A0H2X4Y7
AAY48152.1	A0A0H2X6M6
AAY48153.1	A0A0H2X594
AAY48154.1	A0A0H2X6J4
AAY48155.1	A0A0H2X4M3
AAY48156.1	Q4UXR7
AAY48157.1	A0A0H2X4Z1
AAY48158.1	A0A0H2X6N0
AAY48159.1	A0A0H2X598
AAY48160.1	A0A0H2X6J9
AAY48161.1	A0A0H2X4M8
AAY48162.1	A0A0H2X4Z6
AAY48163.1	A0A0H2X6N5
AAY48164.1	A0A0H2X5A3
AAY48165.1	A0A0H2X6K3
AAY48166.1	A0A0H2X4N3
AAY48167.1	A0A0H2X501
AAY48168.1	A0A0H2X6N8
AAY48169.1	Q4UXQ4
AAY48170.1	A0A0H2X5A7
AAY48171.1	A0A0H2X6K7
AAY48172.1	A0A0H2X4N9
AAY48173.1	A0A0H2X508
AAY48174.1	A0A0H2X6P4
AAY48175.1	A0A0H2X5B1
AAY48176.1	A0A0H2X6L1
AAY48177.1	A0A0H2X4P4
AAY48178.1	A0A0H2X513
AAY48179.1	A0A0H2X6P9
AAY48180.1	A0A0H2X5B6
AAY48181.1	A0A0H2X6L5
AAY48182.1	A0A0H2X4P9
AAY48183.1	A0A0H2X517
AAY48184.1	A0A0H2X6Q5
AAY48185.1	A0A0H2X5B8
AAY48186.1	A0A0H2X6M0
AAY48187.1	A0A0H2X4Q4
AAY48188.1	A0A0H2X523
AAY48189.1	A0A0H2X6R0
AAY48190.1	A0A0H2X5C2
AAY48191.1	A0A0H2X6M5
AAY48192.1	A0A0H2X4Q9
AAY48193.1	A0A0H2X529
AAY48194.1	A0A0H2X6R6
AAY48195.1	A0A0H2X5C6
AAY48196.1	A0A0H2X6N2
AAY48197.1	A0A0H2X4R5
AAY48198.1	Q4UXM5
AAY48199.1	A0A0H2X534
AAY48200.1	A0A0H2X6S0
AAY48201.1	Q4UXM2
AAY48202.1	Q4UXM1
AAY48203.1	Q4UXM0
AAY48204.1	Q4UXL9
AAY48205.1	A0A0H2X5D1
AAY48206.1	Q4UXL7
AAY48207.1	A0A0H2X6N6
AAY48208.1	A0A0H2X4S0
AAY48209.1	A0A0H2X539
AAY48210.1	A0A0H2X6S5
AAY48211.1	Q4UXL2
AAY48212.1	A0A0H2X5D6
AAY48213.1	A0A0H2X6P2
AAY48214.1	A0A0H2X4S5
AAY48215.1	Q4UXK8
AAY48216.1	A0A0H2X541
AAY48217.1	A0A0H2X6T0
AAY48218.1	A0A0H2X5D9
AAY48219.1	A0A0H2X6P7
AAY48220.1	A0A0H2X4S9
AAY48221.1	A0A0H2X545
AAY48222.1	A0A0H2X6T5
AAY48223.1	A0A0H2X5E5
AAY48224.1	A0A0H2X6Q3
AAY48225.1	A0A0H2X4T5
AAY48226.1	A0A0H2X549
AAY48227.1	A0A0H2X6T9
AAY48228.1	A0A0H2X5E9
AAY48229.1	A0A0H2X6Q7
AAY48230.1	A0A0H2X4U0
AAY48231.1	A0A0H2X552
AAY48232.1	A0A0H2X6U2
AAY48233.1	A0A0H2X5F1
AAY48234.1	A0A0H2X6R2
AAY48235.1	A0A0H2X4U5
AAY48236.1	A0A0H2X555
AAY48237.1	A0A0H2X6U5
AAY48238.1	A0A0H2X5F6
AAY48239.1	Q4UXI4
AAY48240.1	Q4UXI3
AAY48241.1	Q4UXI2
AAY48242.1	Q4UXI1
AAY48243.1	A0A0H2X6R7
AAY48244.1	A0A0H2X4V0
AAY48245.1	A0A0H2X559
AAY48246.1	A0A0H2X6U8
AAY48247.1	A0A0H2X5G0
AAY48248.1	A0A0H2X6S1
AAY48249.1	A0A0H2X4V5
AAY48250.1	A0A0H2X563
AAY48251.1	A0A0H2X6V2
AAY48252.1	A0A0H2X5G3
AAY48253.1	A0A0H2X6S6
AAY48254.1	A0A0H2X4W0
AAY48255.1	A0A0H2X567
AAY48256.1	A0A0H2X6V6
AAY48257.1	A0A0H2X5G5
AAY48258.1	A0A0H2X6T2
AAY48259.1	A0A0H2X4W5
AAY48260.1	A0A0H2X573
AAY48261.1	A0A0H2X6W1
AAY48262.1	A0A0H2X5G8
AAY48263.1	A0A0H2X6T6
AAY48264.1	A0A0H2X4X0
AAY48265.1	Q4UXF8
AAY48266.1	A0A0H2X579
AAY48267.1	A0A0H2X6W6
AAY48268.1	A0A0H2X5H0
AAY48269.1	A0A0H2X6U0
AAY48270.1	A0A0H2X4X6
AAY48271.1	A0A0H2X584
AAY48272.1	A0A0H2X6X1
AAY48273.1	A0A0H2X5H5
AAY48274.1	A0A0H2X6U3
AAY48275.1	A0A0H2X4Y0
AAY48276.1	A0A0H2X590
AAY48277.1	A0A0H2X6X8
AAY48278.1	A0A0H2X5H8
AAY48279.1	A0A0H2X6U6
AAY47760.1,AAY48281.1	A0A0H2X474
AAY48282.1	A0A0H2X6Y3
AAY48283.1	A0A0H2X5I1
AAY48284.1	A0A0H2X6U9
AAY48285.1	A0A0H2X4Z0
AAY48286.1	A0A0H2X5A0
AAY48287.1	A0A0H2X6Y8
AAY48288.1	A0A0H2X5I4
AAY48289.1	A0A0H2X6V3
AAY48290.1	A0A0H2X4Z5
AAY48291.1	A0A0H2X5A6
AAY48292.1	A0A0H2X6Z5
AAY48293.1	A0A0H2X5I8
AAY48294.1	A0A0H2X6V7
AAY48295.1	A0A0H2X500
AAY48296.1	A0A0H2X5B5
AAY48297.1	A0A0H2X700
AAY48298.1	Q4UXC5
AAY48299.1	A0A0H2X5J2
AAY48300.1	A0A0H2X6W2
AAY48301.1	Q4UXC2
AAY48302.1	Q4UXC1
AAY48303.1	A0A0H2X505
AAY48304.1	A0A0H2X5C1
AAY48305.1	A0A0H2X705
AAY48306.1	A0A0H2X5J7
AAY48307.1	A0A0H2X6W7
AAY48308.1	A0A0H2X510
AAY48309.1	A0A0H2X5C9
AAY48310.1	A0A0H2X709
AAY48311.1	A0A0H2X5K2
AAY48312.1	A0A0H2X6X4
AAY48313.1	Q4UXB0
AAY48314.1	A0A0H2X515
AAY48315.1	A0A0H2X5D5
AAY48316.1	A0A0H2X713
AAY48317.1	A0A0H2X5K6
AAY48318.1	Q4UXA5
AAY48319.1	A0A0H2X6Y0
AAY48320.1	A0A0H2X520
AAY48321.1	A0A0H2X5E2
AAY48322.1	A0A0H2X718
AAY48323.1	A0A0H2X5L1
AAY48324.1	A0A0H2X6Y4
AAY48325.1	A0A0H2X525
AAY48326.1	A0A0H2X5E8
AAY48327.1	A0A0H2X722
AAY48328.1	A0A0H2X5L5
AAY48329.1	A0A0H2X6Z2
AAY48330.1	A0A0H2X530
AAY48331.1	A0A0H2X5F4
AAY48332.1	A0A0H2X727
AAY48333.1	A0A0H2X5L9
AAY48334.1	Q4UX89
AAY48335.1	A0A0H2X6Z8
AAY48336.1	A0A0H2X535
AAY48337.1	Q4UX86
AAY48338.1	Q4UX85
AAY48339.1	Q4UX84
AAY48340.1	A0A0H2X5F9
AAY48341.1	A0A0H2X732
AAY48342.1	A0A0H2X5M1
AAY48343.1	A0A0H2X704
AAY48344.1	A0A0H2X540
AAY48345.1	A0A0H2X5H9
AAY48346.1	A0A0H2X762
AAY48347.1	A0A0H2X5N1
AAY48348.1	A0A0H2X735
AAY48349.1	A0A0H2X568
AAY48350.1	A0A0H2X5I2
AAY48351.1	A0A0H2X767
AAY48352.1	A0A0H2X5N3
AAY48353.1	A0A0H2X739
AAY48354.1	A0A0H2X572
AAY48355.1	A0A0H2X5I6
AAY48356.1	A0A0H2X771
AAY48357.1	A0A0H2X5N6
AAY48358.1	A0A0H2X743
AAY48359.1	A0A0H2X577
AAY48360.1	A0A0H2X5I9
AAY48361.1	A0A0H2X775
AAY48362.1	A0A0H2X5N8
AAY48363.1	A0A0H2X746
AAY48364.1	A0A0H2X582
AAY48365.1	A0A0H2X5J1
AAY48366.1	A0A0H2X779
AAY48367.1	A0A0H2X5P0
AAY48368.1	A0A0H2X750
AAY48369.1	A0A0H2X587
AAY48370.1	A0A0H2X5J4
AAY48371.1	A0A0H2X784
AAY48372.1	A0A0H2X5P2
AAY48373.1	A0A0H2X754
AAY48374.1	A0A0H2X592
AAY48375.1	A0A0H2X5J6
AAY48376.1	Q4UX47
AAY48377.1	Q4UX46
AAY48378.1	A0A0H2X789
AAY48379.1	A0A0H2X5P5
AAY48380.1	A0A0H2X757
AAY48381.1	A0A0H2X597
AAY48382.1	A0A0H2X5J8
AAY48383.1	A0A0H2X794
AAY48384.1	A0A0H2X5P8
AAY48385.1	A0A0H2X761
AAY48386.1	A0A0H2X5A1
AAY48387.1	Q4UX36
AAY48388.1	A0A0H2X5K0
AAY48389.1	A0A0H2X797
AAY48390.1	A0A0H2X5Q2
AAY48391.1	A0A0H2X765
AAY48392.1	A0A0H2X5A4
AAY48393.1	Q4UX30
AAY48394.1	A0A0H2X5K3
AAY48395.1	A0A0H2X7A1
AAY48396.1	A0A0H2X5Q7
AAY48397.1	A0A0H2X772
AAY48398.1	A0A0H2X5A8
AAY48399.1	A0A0H2X5K7
AAY48400.1	A0A0H2X7A6
AAY48401.1	A0A0H2X5R1
AAY48402.1	A0A0H2X777
AAY48403.1	A0A0H2X5B0
AAY48404.1	A0A0H2X5L0
AAY48405.1	A0A0H2X7B2
AAY48406.1	A0A0H2X5R5
AAY48407.1	A0A0H2X783
AAY48408.1	A0A0H2X5B3
AAY48409.1	Q4UX14
AAY48410.1	A0A0H2X5L4
AAY48411.1	A0A0H2X7B6
AAY48412.1	A0A0H2X5R7
AAY48413.1	A0A0H2X787
AAY48414.1	A0A0H2X5B7
AAY48415.1	A0A0H2X5L8
AAY48416.1	A0A0H2X7C2
AAY48417.1	A0A0H2X5S1
AAY48418.1	A0A0H2X791
AAY48419.1	A0A0H2X5C0
AAY48420.1	A0A0H2X5M0
AAY48421.1	A0A0H2X7C6
AAY48422.1	A0A0H2X5S3
AAY48423.1	A0A0H2X796
AAY48424.1	A0A0H2X5C4
AAY48425.1	A0A0H2X5M2
AAY48426.1	A0A0H2X7D1
AAY48427.1	A0A0H2X5S7
AAY48428.1	A0A0H2X7A3
AAY48429.1	A0A0H2X5C8
AAY48430.1	A0A0H2X5M3
AAY48431.1	A0A0H2X7D6
AAY48432.1	A0A0H2X5S9
AAY48433.1	A0A0H2X7A7
AAY48434.1	Q4UWY9
AAY48435.1	Q4UWY8
AAY48436.1	Q4UWY7
AAY48437.1	A0A0H2X5D0
AAY48438.1	A0A0H2X5M5
AAY48439.1	A0A0H2X7E1
AAY48440.1	A0A0H2X5T3
AAY48441.1	A0A0H2X7B1
AAY48442.1	A0A0H2X5D4
AAY48443.1	A0A0H2X5M7
AAY48444.1	Q4UWX9
AAY48445.1	A0A0H2X7E6
AAY48446.1	A0A0H2X5T5
AAY48447.1	A0A0H2X7B8
AAY48448.1	A0A0H2X5D8
AAY48449.1	A0A0H2X5M8
AAY48450.1	A0A0H2X7F1
AAY48451.1	A0A0H2X5T9
AAY48452.1	A0A0H2X7C3
AAY48453.1	A0A0H2X5E3
AAY48454.1	A0A0H2X5M9
AAY48455.1	A0A0H2X7F6
AAY48456.1	A0A0H2X5U2
AAY48457.1	A0A0H2X7C8
AAY48458.1	A0A0H2X5E6
AAY48459.1	A0A0H2X5N0
AAY48460.1	A0A0H2X7G1
AAY48461.1	A0A0H2X5U6
AAY48462.1	A0A0H2X7D3
AAY48463.1	A0A0H2X5F0
AAY48464.1	A0A0H2X5N5
AAY48465.1	A0A0H2X7G6
AAY48466.1	A0A0H2X5U9
AAY48467.1	A0A0H2X7D8
AAY48468.1	A0A0H2X5F2
AAY48469.1	A0A0H2X5N7
AAY48470.1	A0A0H2X7G9
AAY48471.1	Q4UWV2
AAY48472.1	Q4UWV1
AAY48473.1	A0A0H2X5V1
AAY48474.1	A0A0H2X7E3
AAY48475.1	A0A0H2X5F5
AAY48476.1	A0A0H2X5N9
AAY48477.1	Q4UWU6
AAY48478.1	A0A0H2X7H4
AAY48479.1	A0A0H2X5V5
AAY48480.1	A0A0H2X7E8
AAY48481.1	A0A0H2X5F8
AAY48482.1	A0A0H2X5P1
AAY48483.1	A0A0H2X7H9
AAY48484.1	A0A0H2X5V8
AAY48485.1	A0A0H2X7F3
AAY48486.1	A0A0H2X5G1
AAY48487.1	A0A0H2X5P4
AAY48488.1	A0A0H2X7I4
AAY48489.1	A0A0H2X5W2
AAY48490.1	A0A0H2X7F8
AAY48491.1	A0A0H2X5G4
AAY48492.1	A0A0H2X5P9
AAY48493.1	A0A0H2X7J0
AAY48494.1	A0A0H2X5W7
AAY48495.1	A0A0H2X7G3
AAY48496.1	A0A0H2X5G7
AAY48497.1	Q4UWS6
AAY48498.1	Q4UWS5
AAY48499.1	A0A0H2X7J4
AAY48500.1	A0A0H2X5X0
AAY48501.1	A0A0H2X7G8
AAY48502.1	A0A0H2X5G9
AAY48503.1	A0A0H2X5Q9
AAY48504.1	A0A0H2X7J8
AAY48505.1	A0A0H2X5X5
AAY48506.1	A0A0H2X7H2
AAY48507.1	A0A0H2X5H1
AAY48508.1	A0A0H2X5R3
AAY48509.1	A0A0H2X7K3
AAY48510.1	A0A0H2X5Y0
AAY48511.1	A0A0H2X7H8
AAY48512.1	A0A0H2X5H3
AAY48513.1	A0A0H2X5R8
AAY48514.1	A0A0H2X7K6
AAY48515.1	A0A0H2X5Y2
AAY48516.1	A0A0H2X7I2
AAY48517.1	A0A0H2X5H4
AAY48518.1	A0A0H2X5S2
AAY48519.1	A0A0H2X7L1
AAY48520.1	A0A0H2X5Y5
AAY48521.1	A0A0H2X7I7
AAY48522.1	A0A0H2X5H7
AAY48523.1	A0A0H2X5S8
AAY48524.1	A0A0H2X7L7
AAY48525.1	A0A0H2X5Y8
AAY48526.1	A0A0H2X7J1
AAY48527.1	A0A0H2X5I0
AAY48528.1	A0A0H2X5T4
AAY48529.1	A0A0H2X7M0
AAY48530.1	A0A0H2X5Z1
AAY48531.1	A0A0H2X7J6
AAY48532.1	A0A0H2X5I3
AAY48533.1	A0A0H2X5U0
AAY48534.1	A0A0H2X7M3
AAY48535.1	A0A0H2X5Z4
AAY48536.1	A0A0H2X7K0
AAY48537.1	A0A0H2X5I7
AAY48538.1	A0A0H2X5U5
AAY48539.1	A0A0H2X7M8
AAY48540.1	A0A0H2X5Z7
AAY48541.1	A0A0H2X7K4
AAY48542.1	A0A0H2X5J0
AAY48543.1	A0A0H2X5V2
AAY48544.1	A0A0H2X7N3
AAY48545.1	A0A0H2X600
AAY48547.1	A0A0H2X5J5
AAY48548.1	Q4UWM5
AAY48549.1	A0A0H2X5V7
AAY48550.1	A0A0H2X7N9
AAY48551.1	A0A0H2X603
AAY48552.1	A0A0H2X7L3
AAY48553.1	A0A0H2X5J9
AAY48554.1	A0A0H2X5W3
AAY48555.1	A0A0H2X7P2
AAY48556.1	A0A0H2X604
AAY48557.1	A0A0H2X7L8
AAY48558.1	A0A0H2X5K4
AAY48559.1	A0A0H2X5W8
AAY48560.1	A0A0H2X7P7
AAY48561.1	A0A0H2X608
AAY48562.1	A0A0H2X7M4
AAY48563.1	A0A0H2X5K8
AAY48564.1	A0A0H2X5X3
AAY48565.1	Q4UWK8
AAY48566.1	A0A0H2X7Q3
AAY48567.1	A0A0H2X610
AAY48568.1	A0A0H2X7M9
AAY48569.1	A0A0H2X5L2
AAY48570.1	A0A0H2X5X9
AAY48571.1	Q4UWK2
AAY48572.1	A0A0H2X7Q7
AAY48573.1	A0A0H2X615
AAY48574.1	Q4UWJ9
AAY48575.1	A0A0H2X7N2
AAY48576.1	A0A0H2X5L6
AAY48577.1	A0A0H2X5Y7
AAY48578.1	A0A0H2X7R1
AAY48579.1	Q4UWJ4
AAY48580.1	A0A0H2X619
AAY48581.1	A0A0H2X7N7
AAY48582.1	A0A0H2X5M4
AAY48583.1	A0A0H2X5Z2
AAY48584.1	A0A0H2X7R6
AAY48585.1	Q4UWI8
AAY48586.1	Q4UWI7
AAY48587.1	A0A0H2X624
AAY48588.1	A0A0H2X7P5
AAY48589.1	A0A0H2X5N2
AAY48590.1	A0A0H2X601
AAY48592.1	A0A0H2X630
AAY48593.1	A0A0H2X7Q0
AAY48594.1	A0A0H2X5P3
AAY48595.1	A0A0H2X607
AAY48596.1	A0A0H2X7S7
AAY48597.1	A0A0H2X635
AAY48598.1	A0A0H2X7Q5
AAY48599.1	A0A0H2X5P7
AAY48600.1	A0A0H2X613
AAY48601.1	A0A0H2X7T2
AAY48602.1	A0A0H2X642
AAY48603.1	A0A0H2X7Q9
AAY48604.1	A0A0H2X5Q3
AAY48605.1	A0A0H2X618
AAY48606.1	A0A0H2X7T7
AAY48607.1	A0A0H2X648
AAY48608.1	A0A0H2X7R4
AAY48609.1	A0A0H2X5Q8
AAY48610.1	A0A0H2X622
AAY48611.1	A0A0H2X7U3
AAY48612.1	A0A0H2X653
AAY48613.1	A0A0H2X7R8
AAY48614.1	Q4UWF9
AAY48615.1	A0A0H2X5R4
AAY48616.1	A0A0H2X626
AAY48617.1	A0A0H2X7U7
AAY48618.1	A0A0H2X656
AAY48619.1	Q4UWF4
AAY48620.1	Q4UWF3
AAY48621.1	A0A0H2X5R9
AAY48622.1	A0A0H2X629
AAY48623.1	A0A0H2X7V0
AAY48624.1	A0A0H2X661
AAY48625.1	A0A0H2X7S8
AAY48626.1	A0A0H2X5S5
AAY48627.1	A0A0H2X634
AAY48628.1	A0A0H2X7V5
AAY48629.1	Q4UWE4
AAY48630.1	A0A0H2X662
AAY48631.1	A0A0H2X7T3
AAY48632.1	A0A0H2X5T0
AAY48633.1	Q4UWE0
AAY48634.1	A0A0H2X639
AAY48635.1	A0A0H2X7W0
AAY48636.1	A0A0H2X667
AAY48637.1	A0A0H2X7T8
AAY48638.1	Q4UWD5
